221_208_321_308_271_258.png,0
1037_1172_1137_1272_1087_1222.png,1
1377_1493_1477_1593_1427_1543.png,1
851_750_951_850_901_800.png,0
946_241_1046_341_996_291.png,0
2178_1172_2278_1272_2228_1222.png,0
110_0_210_70_160_35.png,0
484_410_584_510_534_460.png,0
1841_1789_1941_1889_1891_1839.png,0
586_1464_686_1564_636_1514.png,1
1038_336_1138_436_1088_386.png,0
798_983_898_1083_848_1033.png,0
2389_526_2489_626_2439_576.png,0
762_100_862_200_812_150.png,1
738_362_838_462_788_412.png,0
299_1400_399_1500_349_1450.png,0
718_1687_818_1787_768_1737.png,0
1699_260_1799_360_1749_310.png,0
349_799_449_899_399_849.png,0
2432_1711_2532_1811_2482_1761.png,0
714_1802_814_1902_764_1852.png,0
474_0_574_94_524_47.png,0
1210_736_1310_836_1260_786.png,1
190_258_290_358_240_308.png,1
2278_462_2378_562_2328_512.png,0
606_832_706_932_656_882.png,0
1785_1048_1885_1148_1835_1098.png,0
1266_1062_1366_1162_1316_1112.png,0
291_1314_391_1414_341_1364.png,1
1466_1678_1566_1778_1516_1728.png,1
1527_783_1627_883_1577_833.png,1
61_424_161_524_111_474.png,0
1236_386_1336_486_1286_436.png,0
1437_808_1537_908_1487_858.png,1
1304_1148_1404_1248_1354_1198.png,0
372_1210_472_1310_422_1260.png,0
642_1406_742_1506_692_1456.png,0
794_1044_894_1144_844_1094.png,0
1107_1856_1207_1920_1157_1888.png,0
630_1631_730_1731_680_1681.png,0
274_753_374_853_324_803.png,1
566_0_666_90_616_45.png,0
610_894_710_994_660_944.png,1
211_669_311_769_261_719.png,1
609_168_709_268_659_218.png,0
796_515_896_615_846_565.png,0
1182_203_1282_303_1232_253.png,1
1022_1821_1122_1920_1072_1870.png,1
35_484_135_584_85_534.png,0
648_1535_748_1635_698_1585.png,0
2302_266_2402_366_2352_316.png,0
1633_1788_1733_1888_1683_1838.png,0
1434_186_1534_286_1484_236.png,0
1380_1153_1480_1253_1430_1203.png,1
815_81_915_181_865_131.png,1
2430_0_2530_80_2480_40.png,0
207_1120_307_1220_257_1170.png,0
1153_1077_1253_1177_1203_1127.png,0
398_0_498_94_448_47.png,1
2364_0_2464_70_2414_35.png,1
161_1832_261_1920_211_1876.png,0
566_584_666_684_616_634.png,1
2006_1364_2106_1464_2056_1414.png,0
520_1296_620_1396_570_1346.png,0
1381_842_1481_942_1431_892.png,0
476_1160_576_1260_526_1210.png,0
1209_762_1309_862_1259_812.png,1
826_400_926_500_876_450.png,0
2036_221_2136_321_2086_271.png,1
504_157_604_257_554_207.png,1
2487_1358_2560_1458_2523_1408.png,0
1778_494_1878_594_1828_544.png,1
1958_1254_2058_1354_2008_1304.png,0
632_1812_732_1912_682_1862.png,0
1372_121_1472_221_1422_171.png,0
1648_1358_1748_1458_1698_1408.png,1
1393_1544_1493_1644_1443_1594.png,0
166_1696_266_1796_216_1746.png,1
1744_338_1844_438_1794_388.png,1
227_1310_327_1410_277_1360.png,1
