1590_337_1690_437_1640_387.png,0
2294_1788_2394_1888_2344_1838.png,1
940_1436_1040_1536_990_1486.png,0
1455_1587_1555_1687_1505_1637.png,0
1927_758_2027_858_1977_808.png,1
2036_1194_2136_1294_2086_1244.png,1
1496_394_1596_494_1546_444.png,1
2230_182_2330_282_2280_232.png,1
1093_1726_1193_1826_1143_1776.png,0
1955_408_2055_508_2005_458.png,1
1190_215_1290_315_1240_265.png,0
1946_1613_2046_1713_1996_1663.png,0
1261_690_1361_790_1311_740.png,1
2380_1284_2480_1384_2430_1334.png,0
1438_1237_1538_1337_1488_1287.png,0
587_30_687_130_637_80.png,0
622_664_722_764_672_714.png,0
2344_458_2444_558_2394_508.png,1
1484_886_1584_986_1534_936.png,0
670_198_770_298_720_248.png,0
627_794_727_894_677_844.png,0
2471_632_2560_732_2515_682.png,1
130_1612_230_1712_180_1662.png,0
2263_1342_2363_1442_2313_1392.png,1
2480_1744_2560_1844_2520_1794.png,0
1346_1059_1446_1159_1396_1109.png,1
1520_1106_1620_1206_1570_1156.png,0
1095_1481_1195_1581_1145_1531.png,1
1866_1426_1966_1526_1916_1476.png,0
2172_1138_2272_1238_2222_1188.png,0
2109_1509_2209_1609_2159_1559.png,0
564_627_664_727_614_677.png,0
762_792_862_892_812_842.png,0
904_1282_1004_1382_954_1332.png,0
2238_558_2338_658_2288_608.png,0
1824_250_1924_350_1874_300.png,0
1577_1580_1677_1680_1627_1630.png,0
207_904_307_1004_257_954.png,0
1790_1063_1890_1163_1840_1113.png,1
2192_1549_2292_1649_2242_1599.png,1
2078_1322_2178_1422_2128_1372.png,1
1984_1340_2084_1440_2034_1390.png,0
1628_1394_1728_1494_1678_1444.png,1
1820_1268_1920_1368_1870_1318.png,0
1666_1801_1766_1901_1716_1851.png,0
810_1366_910_1466_860_1416.png,0
2274_454_2374_554_2324_504.png,1
1534_974_1634_1074_1584_1024.png,0
1548_1538_1648_1638_1598_1588.png,1
2134_1468_2234_1568_2184_1518.png,0
776_1150_876_1250_826_1200.png,0
822_958_922_1058_872_1008.png,0
930_808_1030_908_980_858.png,0
1034_1473_1134_1573_1084_1523.png,0
2373_1800_2473_1900_2423_1850.png,0
475_291_575_391_525_341.png,1
840_864_940_964_890_914.png,0
1464_1162_1564_1262_1514_1212.png,0
2222_1535_2322_1635_2272_1585.png,0
1208_616_1308_716_1258_666.png,0
